IDfg,Season,Name,Team,Age,AB,PA,BIP,H,1B,2B,3B,HR,BB,SO,HBP,SF,GDP,AVG,GB,FB,LD,IFFB,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,F-Strike%,SwStr%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CSW%
15464,2024,Hunter Renfroe,KCR,32,385,424,287,88,55,18,0,15,36,84,2,1,10,0.229,119,139,44,18,4,0,0,0.085,0.198,0.43,0.297,0.392,0.689,0.164,0.254,0.0086,0.146,0.39399999999999996,0.46,0.129,0.10800000000000001,0.034,0.0,0.302,0.297,0.647,0.444,0.649,0.8640000000000001,0.7809999999999999,0.606,0.09699999999999999,0.503,0.321,0.175,0.225,0.47,0.305,88.5,16.7,20.0,0.066,112.0,119.0,0.39399999999999996,302,0.292
20220,2024,Jo Adell,LAA,25,405,451,262,84,47,15,2,20,35,126,7,3,9,0.207,100,130,52,19,11,0,0,0.078,0.27899999999999997,0.28,0.28,0.402,0.682,0.195,0.244,0.0077,0.184,0.355,0.461,0.146,0.154,0.11,0.0,0.296,0.345,0.731,0.49700000000000005,0.5870000000000001,0.8190000000000001,0.721,0.63,0.139,0.42200000000000004,0.337,0.24100000000000002,0.177,0.507,0.316,89.8,15.8,33.0,0.11699999999999999,115.6,126.0,0.445,283,0.271
27465,2024,Spencer Torkelson,DET,24,342,381,228,75,43,21,1,10,33,105,4,1,6,0.219,81,121,36,18,9,0,0,0.087,0.276,0.31,0.295,0.374,0.669,0.155,0.285,0.0067,0.151,0.34,0.508,0.149,0.083,0.111,0.0,0.295,0.267,0.6940000000000001,0.46,0.541,0.861,0.76,0.606,0.111,0.475,0.303,0.223,0.193,0.563,0.244,89.0,20.2,16.0,0.067,109.0,94.0,0.39299999999999996,239,0.282
19956,2024,Mickey Moniak,LAA,26,392,418,265,86,53,17,2,14,21,114,4,1,3,0.219,99,126,52,21,8,2,0,0.05,0.273,0.18,0.266,0.38,0.646,0.161,0.272,0.0079,0.188,0.35700000000000004,0.455,0.16699999999999998,0.111,0.081,0.0,0.281,0.42200000000000004,0.763,0.5589999999999999,0.619,0.8140000000000001,0.726,0.677,0.153,0.484,0.308,0.20800000000000002,0.19399999999999998,0.484,0.32299999999999995,88.1,19.8,26.0,0.09300000000000001,112.8,96.0,0.344,279,0.282
22896,2024,Lenyn Sosa,CHW,24,351,369,267,89,68,13,0,8,12,77,3,1,5,0.254,109,100,66,12,6,2,0,0.033,0.209,0.16,0.283,0.359,0.642,0.105,0.303,0.0109,0.24,0.396,0.364,0.12,0.08,0.055,0.0,0.28,0.413,0.6809999999999999,0.527,0.741,0.887,0.821,0.631,0.094,0.34299999999999997,0.361,0.29600000000000004,0.191,0.531,0.278,89.0,12.3,17.0,0.061,110.7,114.0,0.41200000000000003,277,0.263
18577,2024,Ke'Bryan Hayes,PIT,27,365,396,290,85,72,9,0,4,23,75,4,4,12,0.233,155,83,56,7,10,0,0,0.057999999999999996,0.18899999999999997,0.31,0.283,0.29,0.573,0.058,0.279,0.0187,0.19,0.527,0.282,0.084,0.048,0.065,0.0,0.256,0.315,0.626,0.44799999999999995,0.6990000000000001,0.9390000000000001,0.8420000000000001,0.624,0.071,0.289,0.405,0.306,0.218,0.544,0.23800000000000002,88.9,4.8,7.0,0.024,110.4,126.0,0.429,294,0.268
7859,2024,Charlie Blackmon,COL,37,449,499,352,115,74,24,5,12,43,86,6,1,4,0.256,133,149,81,21,9,1,1,0.086,0.172,0.5,0.329,0.412,0.741,0.156,0.293,0.0089,0.223,0.366,0.41,0.141,0.081,0.068,1.0,0.323,0.331,0.675,0.479,0.72,0.894,0.826,0.619,0.083,0.451,0.35200000000000004,0.198,0.228,0.486,0.28600000000000003,84.8,16.4,19.0,0.052000000000000005,107.6,99.0,0.272,364,0.249
19997,2024,Santiago Espinal,CIN,29,357,391,298,88,67,12,0,9,24,54,2,4,7,0.246,119,113,75,12,8,4,0,0.061,0.138,0.44,0.295,0.356,0.65,0.109,0.265,0.0105,0.244,0.38799999999999996,0.368,0.106,0.08,0.067,0.0,0.285,0.306,0.7140000000000001,0.48700000000000004,0.738,0.941,0.87,0.601,0.063,0.392,0.289,0.318,0.16699999999999998,0.627,0.20600000000000002,85.9,15.0,6.0,0.019,105.9,75.0,0.24100000000000002,311,0.223
13145,2024,Josh Bell,- - -,31,538,603,402,134,90,23,2,19,51,120,6,3,22,0.249,209,139,73,9,15,0,0,0.085,0.19899999999999998,0.43,0.319,0.405,0.725,0.156,0.286,0.015,0.17300000000000001,0.496,0.33,0.065,0.13699999999999998,0.07200000000000001,0.0,0.317,0.314,0.7509999999999999,0.486,0.622,0.86,0.767,0.5870000000000001,0.113,0.423,0.321,0.257,0.152,0.525,0.32299999999999995,88.9,10.5,32.0,0.075,111.2,169.0,0.397,426,0.24100000000000002
10441,2024,Jon Singleton,HOU,32,355,405,234,83,56,13,1,13,47,111,0,3,2,0.234,98,103,46,6,5,0,0,0.11599999999999999,0.27399999999999997,0.42,0.321,0.386,0.707,0.152,0.299,0.0095,0.18600000000000003,0.397,0.41700000000000004,0.057999999999999996,0.126,0.051,0.0,0.312,0.258,0.619,0.40700000000000003,0.534,0.826,0.7170000000000001,0.565,0.115,0.397,0.36,0.243,0.17800000000000002,0.563,0.259,88.7,12.8,22.0,0.08900000000000001,115.4,92.0,0.37200000000000005,247,0.31
26197,2024,Andrew Vaughn,CHW,26,570,619,424,140,90,30,1,19,38,132,6,5,13,0.246,169,203,71,31,6,0,0,0.061,0.213,0.29,0.297,0.402,0.699,0.156,0.285,0.0083,0.16,0.381,0.45799999999999996,0.153,0.094,0.036000000000000004,0.0,0.304,0.36200000000000004,0.6829999999999999,0.494,0.659,0.903,0.7979999999999999,0.643,0.1,0.35700000000000004,0.386,0.257,0.174,0.494,0.332,90.3,16.6,41.0,0.09300000000000001,112.2,192.0,0.433,443,0.267
17901,2024,Andrew Benintendi,CHW,29,477,522,364,109,69,20,0,20,41,96,1,3,12,0.229,147,162,73,12,5,2,1,0.079,0.184,0.43,0.289,0.396,0.685,0.168,0.245,0.0091,0.191,0.385,0.424,0.07400000000000001,0.12300000000000001,0.034,0.5,0.298,0.27899999999999997,0.711,0.47700000000000004,0.7120000000000001,0.871,0.82,0.609,0.086,0.445,0.344,0.21100000000000002,0.154,0.539,0.307,88.0,16.1,24.0,0.063,109.5,132.0,0.344,384,0.245
19287,2024,Adolis Garcia,TEX,31,580,637,384,130,78,27,0,25,45,177,6,6,12,0.224,155,175,79,21,11,0,0,0.071,0.278,0.25,0.284,0.4,0.684,0.176,0.273,0.0089,0.193,0.379,0.428,0.12,0.14300000000000002,0.071,0.0,0.296,0.371,0.76,0.52,0.539,0.7879999999999999,0.6779999999999999,0.645,0.16699999999999998,0.39899999999999997,0.318,0.284,0.171,0.465,0.364,91.0,15.0,50.0,0.122,116.1,196.0,0.479,409,0.294
2967,2024,Tommy Pham,- - -,36,440,478,326,109,77,20,3,9,35,106,2,1,5,0.248,148,113,74,13,8,0,0,0.073,0.222,0.33,0.305,0.368,0.674,0.12,0.307,0.0131,0.221,0.442,0.337,0.115,0.08,0.054000000000000006,0.0,0.297,0.221,0.624,0.405,0.602,0.865,0.787,0.619,0.086,0.37,0.34299999999999997,0.287,0.146,0.534,0.319,90.4,11.0,24.0,0.07200000000000001,112.9,143.0,0.42700000000000005,335,0.302
16930,2024,Jonah Heim,TEX,29,459,491,358,101,75,12,1,13,26,90,4,2,13,0.22,157,148,65,17,6,1,1,0.053,0.183,0.29,0.267,0.336,0.602,0.115,0.246,0.0106,0.17600000000000002,0.424,0.4,0.115,0.08800000000000001,0.038,1.0,0.265,0.364,0.777,0.5429999999999999,0.701,0.8959999999999999,0.8220000000000001,0.65,0.096,0.418,0.345,0.237,0.132,0.5529999999999999,0.315,88.5,14.6,22.0,0.059000000000000004,109.8,135.0,0.364,371,0.22
22197,2024,MJ Melendez,KCR,25,412,451,282,85,42,23,3,17,35,113,3,0,3,0.206,126,123,50,13,7,0,0,0.078,0.251,0.31,0.273,0.4,0.674,0.194,0.241,0.0102,0.16699999999999998,0.42100000000000004,0.41100000000000003,0.106,0.138,0.055999999999999994,0.0,0.292,0.33,0.79,0.523,0.638,0.794,0.737,0.632,0.138,0.465,0.314,0.221,0.14400000000000002,0.512,0.344,91.1,14.7,25.0,0.083,112.9,135.0,0.45,300,0.262
3473,2024,Anthony Rizzo,NYY,34,337,375,266,77,57,12,0,8,27,65,9,2,7,0.228,120,95,59,18,5,0,0,0.07200000000000001,0.17300000000000001,0.42,0.301,0.335,0.637,0.107,0.259,0.0126,0.215,0.43799999999999994,0.34700000000000003,0.18899999999999997,0.084,0.042,0.0,0.285,0.365,0.675,0.491,0.69,0.9309999999999999,0.825,0.6,0.086,0.449,0.27699999999999997,0.27399999999999997,0.201,0.5579999999999999,0.24100000000000002,86.7,14.3,11.0,0.04,110.7,91.0,0.332,274,0.251
13621,2024,Jeimer Candelario,CIN,30,427,463,296,96,51,23,2,20,27,114,6,3,7,0.225,131,127,58,9,6,0,0,0.057999999999999996,0.24600000000000002,0.24,0.279,0.429,0.707,0.204,0.257,0.0103,0.184,0.415,0.402,0.071,0.157,0.046,0.0,0.304,0.371,0.732,0.517,0.611,0.828,0.736,0.6459999999999999,0.136,0.484,0.313,0.203,0.158,0.56,0.282,86.9,12.4,26.0,0.08199999999999999,108.2,109.0,0.345,316,0.273
18171,2024,Seth Brown,OAK,31,372,400,247,86,60,11,1,14,25,112,2,1,7,0.231,103,108,48,11,5,2,2,0.063,0.28,0.22,0.283,0.379,0.662,0.148,0.291,0.0095,0.185,0.39799999999999996,0.41700000000000004,0.102,0.13,0.049,1.0,0.289,0.344,0.764,0.519,0.511,0.8690000000000001,0.731,0.625,0.14,0.395,0.35200000000000004,0.253,0.184,0.483,0.33299999999999996,90.0,14.6,22.0,0.084,110.9,106.0,0.406,261,0.268
19610,2024,Keibert Ruiz,WSN,25,459,485,397,105,71,21,0,13,16,54,5,5,13,0.229,143,189,77,30,3,1,0,0.033,0.111,0.3,0.26,0.359,0.619,0.131,0.232,0.0076,0.188,0.35,0.462,0.159,0.069,0.021,0.0,0.268,0.405,0.6890000000000001,0.523,0.83,0.935,0.887,0.647,0.059000000000000004,0.512,0.341,0.146,0.195,0.556,0.249,85.4,19.9,13.0,0.032,107.9,105.0,0.256,410,0.22899999999999998
15679,2024,Rowdy Tellez,PIT,29,383,421,286,93,62,18,0,13,31,89,2,5,12,0.243,112,129,58,17,5,0,0,0.07400000000000001,0.21100000000000002,0.35,0.299,0.392,0.691,0.149,0.28,0.0087,0.19399999999999998,0.375,0.431,0.132,0.10099999999999999,0.045,0.0,0.301,0.295,0.609,0.43200000000000005,0.606,0.91,0.7929999999999999,0.57,0.08900000000000001,0.405,0.318,0.278,0.187,0.512,0.301,89.4,17.0,24.0,0.08,115.5,109.0,0.365,299,0.294
15161,2024,Mitch Garver,SEA,33,367,430,222,63,31,17,0,15,53,133,7,3,9,0.172,86,115,36,12,7,0,0,0.12300000000000001,0.309,0.4,0.286,0.341,0.627,0.169,0.216,0.0075,0.152,0.363,0.485,0.10400000000000001,0.13,0.081,0.0,0.281,0.237,0.596,0.387,0.53,0.825,0.7190000000000001,0.619,0.109,0.46799999999999997,0.36700000000000005,0.165,0.14800000000000002,0.54,0.312,89.9,18.2,20.0,0.084,108.7,94.0,0.397,237,0.33
25543,2024,Korey Lee,CHW,25,377,394,243,79,52,14,1,12,17,122,0,0,12,0.21,121,90,40,7,9,4,2,0.043,0.31,0.14,0.244,0.347,0.591,0.138,0.276,0.0134,0.159,0.48200000000000004,0.359,0.078,0.133,0.07400000000000001,0.5,0.257,0.38299999999999995,0.825,0.586,0.48100000000000004,0.768,0.667,0.69,0.195,0.396,0.341,0.263,0.149,0.529,0.322,88.3,9.6,19.0,0.075,110.0,96.0,0.376,255,0.293
14274,2024,Mitch Haniger,SEA,33,380,423,243,79,55,12,0,12,40,126,2,1,10,0.208,108,93,54,10,6,0,0,0.095,0.298,0.32,0.286,0.334,0.62,0.126,0.276,0.0116,0.212,0.424,0.365,0.10800000000000001,0.129,0.055999999999999994,0.0,0.277,0.268,0.672,0.44,0.515,0.7959999999999999,0.698,0.622,0.133,0.439,0.349,0.212,0.153,0.498,0.349,90.5,13.7,23.0,0.09,112.0,117.0,0.45899999999999996,255,0.306
21853,2024,Will Benson,CIN,26,343,388,177,64,29,19,2,14,40,154,2,2,3,0.187,69,84,37,4,0,2,0,0.10300000000000001,0.397,0.26,0.274,0.376,0.65,0.19,0.282,0.008199999999999999,0.195,0.363,0.442,0.048,0.16699999999999998,0.0,0.0,0.285,0.262,0.74,0.474,0.405,0.748,0.642,0.603,0.16899999999999998,0.5,0.318,0.182,0.115,0.547,0.33899999999999997,89.4,18.2,22.0,0.115,110.7,77.0,0.401,192,0.317
17982,2024,Ty France,- - -,29,479,535,357,112,75,24,0,13,38,114,13,5,16,0.234,169,134,67,15,11,0,0,0.071,0.213,0.33,0.305,0.365,0.67,0.132,0.277,0.0126,0.18100000000000002,0.457,0.36200000000000004,0.11199999999999999,0.09699999999999999,0.065,0.0,0.296,0.32,0.7829999999999999,0.512,0.608,0.889,0.7859999999999999,0.624,0.109,0.359,0.36200000000000004,0.278,0.141,0.573,0.28600000000000003,88.7,12.9,27.0,0.073,111.1,148.0,0.4,370,0.237
19901,2024,Gavin Sheets,CHW,28,451,501,338,105,70,24,1,10,43,106,4,3,6,0.233,128,144,76,17,10,0,0,0.086,0.212,0.41,0.303,0.357,0.66,0.124,0.281,0.0089,0.218,0.368,0.414,0.11800000000000001,0.069,0.078,0.0,0.291,0.353,0.624,0.461,0.698,0.87,0.7909999999999999,0.573,0.096,0.402,0.325,0.273,0.175,0.5429999999999999,0.282,87.8,13.5,20.0,0.057,110.0,123.0,0.353,348,0.28
21897,2024,Christopher Morel,- - -,25,535,611,360,105,70,11,3,21,61,159,10,5,15,0.196,173,153,55,27,13,0,0,0.1,0.26,0.38,0.288,0.346,0.634,0.15,0.233,0.0113,0.14400000000000002,0.45399999999999996,0.402,0.17600000000000002,0.13699999999999998,0.075,0.0,0.28,0.297,0.7190000000000001,0.47,0.55,0.764,0.684,0.642,0.14800000000000002,0.465,0.365,0.171,0.18600000000000003,0.478,0.336,89.2,14.2,39.0,0.102,111.4,154.0,0.40399999999999997,381,0.298
19600,2024,Bryan De La Cruz,- - -,27,584,622,398,136,90,25,0,21,29,170,3,5,10,0.233,172,155,92,8,15,0,0,0.047,0.273,0.17,0.271,0.384,0.654,0.151,0.289,0.0111,0.22,0.41100000000000003,0.37,0.052000000000000005,0.135,0.087,0.0,0.283,0.371,0.772,0.534,0.61,0.8109999999999999,0.728,0.6459999999999999,0.145,0.42,0.308,0.272,0.126,0.547,0.327,89.6,13.1,39.0,0.09300000000000001,110.5,173.0,0.41200000000000003,420,0.28
11615,2024,Brandon Drury,LAA,31,325,360,243,55,44,7,0,4,27,81,5,3,13,0.169,141,68,38,10,9,0,0,0.075,0.225,0.33,0.242,0.228,0.469,0.058,0.21,0.0207,0.154,0.5710000000000001,0.275,0.147,0.059000000000000004,0.064,0.0,0.217,0.294,0.685,0.467,0.648,0.846,0.7759999999999999,0.65,0.10400000000000001,0.368,0.433,0.198,0.223,0.51,0.267,87.6,6.0,9.0,0.036000000000000004,113.7,88.0,0.35600000000000004,247,0.28
